date,USD/NTD,RMB/NTD,EU/USD,USD/JPY,GBP/USD,AUD/USD,USD/HKD,USD/RMB
2012/11/27,29.094,-,1.2986,82.205,1.60365,1.0483,7.75005,-
2012/11/28,29.127,-,1.2925,81.85,1.60045,1.045,7.75025,-
2012/11/29,29.128,-,1.2955,82.135,1.60185,1.04755,7.75025,6.22805
2012/11/30,29.082,-,1.2997,82.45,1.60455,1.04285,7.75015,6.2263
2012/12/3,29.03,-,1.30355,82.36,1.6038,1.04105,7.75005,6.22785
2012/12/4,29.07,-,1.30555,82.075,1.6095,1.044,7.75005,6.2265
2012/12/5,29.063,-,1.31145,82.225,1.61155,1.04745,7.75005,6.2242
2012/12/6,29.074,-,1.3057,82.49,1.6088,1.04575,7.75005,6.22825
2012/12/7,29.06,-,1.29685,82.475,1.60535,1.04785,7.75015,6.2301
2012/12/10,29.088,-,1.29,82.42,1.60215,1.04745,7.75,6.22935
2012/12/11,29.083,-,1.2953,82.335,1.60855,1.04825,7.75035,6.2321
2012/12/12,29.069,-,1.30015,82.64,1.61115,1.0527,7.75005,6.248
2012/12/13,29.058,-,1.30875,83.595,1.6143,1.0552,7.75005,6.24025
2012/12/14,29.053,-,1.30925,83.895,1.61185,1.05435,7.75,6.2381
2012/12/17,29.055,-,1.316,84.11,1.61705,1.05425,7.75,6.2303
2012/12/18,29.051,-,1.3171,84.005,1.62145,1.0538,7.7503,6.23075
2012/12/19,29.044,-,1.3249,84.31,1.62615,1.0516,7.75025,6.2268
2012/12/20,29.046,-,1.3211,84.005,1.62525,1.04795,7.75,6.2297
2012/12/21,29.053,-,1.32,83.955,1.62475,1.0451,7.75005,6.22985
2012/12/22,29.04,-,1.31925,84.235,1.61725,1.04075,7.75,6.2286
2012/12/24,29.053,-,1.31805,84.39,1.61715,1.0402,7.7501,6.2329
2012/12/25,29.046,-,1.3185,84.825,1.6138,1.03705,7.75065,6.2326
2012/12/26,29.039,-,1.31815,85.28,1.6124,1.03675,7.7505,6.2342
2012/12/27,29.042,-,1.32265,85.815,1.6136,1.03555,7.75125,6.2365
2012/12/28,29.136,-,1.32445,86.455,1.61205,1.03755,7.75175,6.2316
2013/1/2,29.136,-,1.32625,87.2,1.63205,1.04705,7.75195,6.2303
2013/1/3,29.002,-,1.3136,87.255,1.62185,1.04855,7.75195,6.2303
2013/1/4,29.001,-,1.3037,87.76,1.6074,1.0442,7.75175,6.2304
2013/1/7,29.003,-,1.30405,87.855,1.60315,1.04705,7.75085,6.22815
2013/1/8,29.014,-,1.3128,87.545,1.6112,1.04835,7.75185,6.2255
2013/1/9,29.028,-,1.30805,87.48,1.60495,1.05055,7.75175,6.22205
2013/1/10,28.991,-,1.30435,88.165,1.6009,1.055,7.75155,6.22315
2013/1/11,28.947,-,1.32625,89.095,1.615,1.05825,7.75275,6.2152
2013/1/14,28.95,-,1.33905,89.555,1.61405,1.0558,7.7525,6.21475
2013/1/15,28.951,-,1.33605,89.015,1.60765,1.05475,7.75285,6.2146
2013/1/16,28.973,-,1.3285,88.095,1.60545,1.05485,7.75285,6.21565
2013/1/17,28.981,-,1.32805,88.3,1.5996,1.04995,7.75295,6.21695
2013/1/18,28.95,-,1.3382,89.945,1.59855,1.05255,7.75245,6.2151
2013/1/21,28.954,-,1.33185,89.575,1.5867,1.05115,7.75325,6.21865
2013/1/22,28.992,-,1.33465,89.18,1.58565,1.05505,7.7535,6.21975
2013/1/23,28.998,-,1.3313,88.28,1.58295,1.05365,7.75355,6.21845
2013/1/24,29.022,-,1.33145,89.185,1.58315,1.05195,7.75305,6.2193
2013/1/25,29.17,-,1.3362,90.465,1.5774,1.04515,7.75415,6.2204
2013/1/28,29.435,-,1.34635,91.03,1.57635,1.04145,7.7555,6.2231
2013/1/29,29.629,-,1.3453,90.745,1.5706,1.04435,7.75785,6.22475
2013/1/30,29.554,-,1.3486,90.865,1.5744,1.04735,7.75825,6.2197
2013/1/31,29.549,-,1.3572,90.92,1.58075,1.0396,7.758,6.2189
2013/2/1,29.604,-,1.3624,92.15,1.58765,1.0394,7.75695,6.2261
2013/2/4,29.562,-,1.3626,92.685,1.57025,1.04345,7.75535,6.2288
2013/2/5,29.518,-,1.34845,92.38,1.5762,1.04045,7.75475,6.2289
2013/2/6,29.488,-,1.35785,93.94,1.56555,1.03475,7.754,6.2319
2013/2/18,29.651,-,1.33375,93.995,1.5488,1.02905,7.75535,6.24095
2013/2/19,29.574,-,1.3351,93.685,1.5472,1.03215,7.75505,6.2425
2013/2/20,29.55,-,1.34095,93.235,1.5435,1.036,7.75455,6.2413
2013/2/21,29.616,-,1.3254,93.5,1.5154,1.02375,7.75585,6.24155
2013/2/22,29.604,-,1.3211,93.265,1.52895,1.03105,7.75605,6.2391
2013/2/23,29.602,-,1.3192,93.405,1.51655,1.03205,7.75655,6.2351
2013/2/25,29.672,-,1.31925,94.09,1.51245,1.02805,7.75665,6.23365
2013/2/26,29.676,-,1.30525,91.985,1.52075,1.02765,7.75695,6.2299
2013/2/27,29.649,-,1.3056,91.78,1.5106,1.02195,7.75775,6.227
2013/3/1,29.606,-,1.30795,92.605,1.5179,1.02315,7.75495,6.2229
2013/3/4,29.67,-,1.30205,93.42,1.5038,1.01295,7.7555,6.225
2013/3/5,29.676,-,1.3037,92.975,1.51285,1.0246,7.75575,6.2226
2013/3/6,29.615,-,1.30625,93.195,1.51385,1.02835,7.756,6.21635
2013/3/7,29.632,-,1.29925,93.9,1.49975,1.02485,7.75645,6.21975
2013/3/8,29.651,-,1.3093,95.37,1.49955,1.0246,7.75715,6.21495
2013/3/11,29.681,-,1.3,96.055,1.49235,1.02215,7.757,6.2182
2013/3/12,29.674,-,1.30265,96.475,1.48935,1.02815,7.75635,6.2163
2013/3/13,29.672,-,1.30385,95.625,1.494,1.0312,7.75755,6.21445
2013/3/14,29.69,-,1.2949,95.965,1.49365,1.03675,7.75775,6.21645
2013/3/15,29.715,-,1.3014,96.17,1.5072,1.03705,7.75825,6.2144
2013/3/18,29.745,-,1.28895,94.595,1.50895,1.03615,7.76045,6.2155
2013/3/19,29.733,-,1.29555,95.545,1.51035,1.03865,7.75965,6.21585
2013/3/20,29.791,-,1.287,95.035,1.50825,1.03705,7.7615,6.21225
2013/3/21,29.801,-,1.29445,95.83,1.5112,1.03725,7.7615,6.2129
2013/3/22,29.84,-,1.29075,94.7,1.51885,1.04295,7.76245,6.2135
2013/3/25,29.846,-,1.3039,94.805,1.5248,1.04485,7.7635,6.2103
2013/3/26,29.864,-,1.2868,94.235,1.51795,1.04565,7.76095,6.2119
2013/3/27,29.884,-,1.28445,94.775,1.51535,1.04695,7.76045,6.2126
2013/3/28,29.919,-,1.2793,94.055,1.51365,1.04285,7.7625,6.21445
2013/3/29,29.866,-,1.28225,94.08,1.5207,1.04265,7.76375,6.2102
2013/4/1,29.88,-,1.27895,93.84,1.5195,1.03985,7.76395,6.208
2013/4/2,29.843,-,1.28615,92.765,1.52345,1.04565,7.7634,6.2014
2013/4/3,29.882,-,1.2807,93.53,1.50865,1.0457,7.7621,6.2013
2013/4/8,30.005,-,1.29845,98.53,1.53205,1.03705,7.7637,6.205
2013/4/9,30.006,-,1.30475,99.205,1.52695,1.04305,7.76335,6.2027
2013/4/10,29.992,-,1.3075,99.14,1.53205,1.0503,7.76245,6.19375
2013/4/11,29.931,-,1.3068,99.635,1.53325,1.0519,7.76245,6.1973
2013/4/12,29.935,-,1.31185,99.505,1.53965,1.0551,7.76175,6.1903
2013/4/15,29.93,-,1.30765,98.085,1.5325,1.04385,7.76215,6.18745
2013/4/16,29.909,-,1.30755,97.43,1.53025,1.03695,7.7621,6.1841
2013/4/17,29.854,-,1.318,98.375,1.5359,1.03585,7.76215,6.17355
2013/4/18,29.878,-,1.30455,97.95,1.5245,1.02945,7.7625,6.1802
2013/4/19,29.818,-,1.30655,98.505,1.5295,1.03235,7.76315,6.17925
2013/4/22,29.801,-,1.30665,99.685,1.52315,1.02845,7.7636,6.1806
2013/4/23,29.821,-,1.3038,98.74,1.52575,1.02325,7.764,6.1771
2013/4/24,29.789,-,1.3001,99.405,1.52445,1.0246,7.76475,6.1774
2013/4/25,29.701,-,1.30485,99.335,1.5316,1.03155,7.764,6.1694
2013/4/26,29.609,-,1.30395,98.445,1.54665,1.03165,7.764,6.1637
2013/4/29,29.56,-,1.30465,97.73,1.55195,1.03125,7.7635,6.165
2013/4/30,29.478,-,1.31165,97.81,1.5504,1.03705,7.7609,6.165
2013/5/2,29.525,-,1.31675,97.135,1.5543,1.0226,7.7587,6.15405
2013/5/3,29.532,-,1.3071,98,1.55255,1.02565,7.76005,6.1562
2013/5/6,29.503,-,1.312,99.095,1.55835,1.02825,7.75905,6.1576
2013/5/7,29.535,-,1.30865,99.125,1.55455,1.01945,7.76095,6.15785
2013/5/8,29.443,-,1.30925,98.935,1.54785,1.01815,7.76115,6.14315
2013/5/9,29.399,-,1.3159,98.745,1.55395,1.02395,7.76005,6.13345
2013/5/10,29.6,-,1.3047,100.9,1.54515,1.0077,7.76025,6.1405
2013/5/13,29.864,-,1.29795,101.675,1.5357,1.0003,7.7611,6.147
2013/5/14,29.82,-,1.30035,101.44,1.53145,0.99865,7.7611,6.1428
2013/5/15,29.862,-,1.29305,102.18,1.52275,0.9895,7.7615,6.146
2013/5/16,29.92,-,1.2873,102.225,1.52335,0.98775,7.76175,6.1484
2013/5/17,29.973,-,1.28635,102.285,1.525,0.97575,7.76255,6.14005
2013/5/20,29.964,-,1.28485,102.655,1.5198,0.97845,7.7624,6.14
2013/5/21,29.816,-,1.2889,102.525,1.52485,0.98185,7.76185,6.13245
2013/5/22,29.792,-,1.2914,102.555,1.51435,0.97785,7.76105,6.13305
2013/5/23,29.952,-,1.28455,102.285,1.50435,0.96355,7.7629,6.1341
2013/5/24,29.949,-,1.2923,101.545,1.50985,0.96875,7.76315,6.1292
2013/5/27,29.867,-,1.2932,101.08,1.51265,0.96335,7.76315,6.1259
2013/5/28,29.904,-,1.29285,101.935,1.51105,0.96475,7.76365,6.1219
2013/5/29,29.954,-,1.28465,102.42,1.5018,0.95575,7.76355,6.1286
2013/5/30,29.97,-,1.29705,100.75,1.51695,0.9688,7.76365,6.1288
2013/5/31,29.953,-,1.30415,100.77,1.5229,0.96525,7.76365,6.13685
2013/6/3,29.948,-,1.3009,100.455,1.52145,0.96195,7.76325,6.1324
2013/6/4,29.903,-,1.3061,99.875,1.53155,0.97255,7.76285,6.12955
2013/6/5,29.872,-,1.3087,99.665,1.53275,0.96355,7.7606,6.1273
2013/6/6,29.792,-,1.31,99.32,1.54045,0.94515,7.7612,6.13185
2013/6/7,29.67,-,1.32535,96.775,1.55945,0.94995,7.7615,6.13775
2013/6/10,29.819,-,1.3197,98.32,1.55245,0.94255,7.76265,6.1335
2013/6/11,29.922,-,1.32705,98.165,1.55825,0.94135,7.7636,6.1335
2013/6/13,29.941,-,1.3358,94.32,1.5686,0.94515,7.76515,6.1397
2013/6/14,29.88,-,1.3353,95.015,1.5709,0.9591,7.76345,6.13475
2013/6/17,29.88,-,1.33225,94.705,1.56935,0.96145,7.76115,6.1259
2013/6/18,29.91,-,1.3352,94.815,1.56965,0.95175,7.7587,6.1301
2013/6/19,29.91,-,1.33915,95.335,1.5633,0.94865,7.7575,6.12985
2013/6/20,29.962,-,1.32565,97.02,1.54335,0.92425,7.75645,6.129
2013/6/21,30.067,-,1.32355,97.855,1.54975,0.923,7.75645,6.1333
2013/6/24,30.114,-,1.31025,98.56,1.53775,0.92175,7.7556,6.13745
2013/6/25,30.165,-,1.31165,97.445,1.54475,0.92245,7.75625,6.14795
2013/6/26,30.093,-,1.3071,97.77,1.54235,0.9258,7.75705,6.14785
2013/6/27,30.021,-,1.3033,97.7,1.53395,0.93225,7.758,6.1498
2013/6/28,30.117,-,1.30645,98.86,1.52695,0.9256,7.75705,6.145
2013/7/1,29.987,-,1.3026,99.395,1.5222,0.91845,7.75535,6.1297
2013/7/2,30.002,-,1.306,99.725,1.52095,0.91805,7.75565,6.1318
2013/7/3,30.062,-,1.2972,100.68,1.51495,0.90935,7.7544,6.13245
2013/7/4,30.038,-,1.29965,99.88,1.52625,0.91195,7.75375,6.1263
2013/7/5,30.045,-,1.2897,100.265,1.50455,0.91375,7.75345,6.1301
2013/7/8,30.14,-,1.2817,101.105,1.48785,0.9051,7.755,6.1391
2013/7/9,30.102,-,1.2866,101.16,1.49425,0.91275,7.7566,6.131
2013/7/10,30.062,-,1.27875,100.475,1.4896,0.92,7.75685,6.1347
2013/7/11,29.869,-,1.31255,98.52,1.5151,0.9288,7.75635,6.1331
2013/7/12,29.891,-,1.30795,99.03,1.51745,0.91755,7.75685,6.1409
2013/7/15,29.883,-,1.30725,99.265,1.5119,0.91125,7.75825,6.1358
2013/7/16,29.838,-,1.3084,99.765,1.51215,0.9191,7.75775,6.13625
2013/7/17,29.799,-,1.31415,99.36,1.5115,0.92225,7.7578,6.13195
2013/7/18,29.935,-,1.3092,100.15,1.5176,0.91655,7.7575,6.1394
2013/7/19,29.93,-,1.3141,100.06,1.52325,0.91895,7.75775,6.1391
2013/7/22,29.91,-,1.31545,100,1.52865,0.92295,7.758,6.1367
2013/7/23,29.886,-,1.3198,99.49,1.5369,0.92715,7.75785,6.1393
2013/7/24,29.905,-,1.32075,99.715,1.5361,0.92625,7.75765,6.137
2013/7/25,29.966,-,1.3213,99.965,1.5337,0.9164,7.75715,6.13725
2013/7/26,29.902,-,1.32845,98.695,1.5397,0.9272,7.75725,6.133
2013/7/29,29.934,-,1.32735,97.88,1.538,0.9253,7.75695,6.1313
2013/7/30,29.949,-,1.3262,98.335,1.53375,0.9078,7.75635,6.13355
2013/7/31,29.977,-,1.3258,98.025,1.52235,0.9037,7.7556,6.1305
2013/8/1,29.979,-,1.3267,98.335,1.51595,0.896,7.755,6.1261
2013/8/2,29.994,-,1.3209,99.55,1.5112,0.8902,7.75645,6.13085
2013/8/5,29.945,-,1.3278,98.78,1.52775,0.88885,7.7562,6.127
2013/8/6,29.948,-,1.3256,98.3,1.5341,0.89845,7.75635,6.1229
2013/8/7,29.946,-,1.33,97.165,1.5333,0.8962,7.7564,6.1215
2013/8/8,29.929,-,1.3337,96.535,1.5499,0.9064,7.75655,6.11575
2013/8/9,29.93,-,1.3382,96.545,1.55395,0.91095,7.75515,6.11625
2013/8/12,29.946,-,1.33235,96.575,1.54855,0.9196,7.75485,6.119
2013/8/13,29.951,-,1.33015,97.47,1.54585,0.91345,7.75565,6.12415
2013/8/14,29.966,-,1.3266,98.205,1.5446,0.9094,7.7555,6.1191
2013/8/15,29.959,-,1.32865,97.745,1.5518,0.9174,7.7551,6.1154
2013/8/16,29.938,-,1.33435,97.595,1.5622,0.91515,7.75445,6.11065
2013/8/19,29.96,-,1.3324,97.635,1.5622,0.9208,7.75405,6.1186
2013/8/20,29.98,-,1.3351,97.315,1.5648,0.90545,7.75485,6.1225
2013/8/22,29.995,-,1.33435,98.21,1.5596,0.89935,7.75545,6.1236
2013/8/23,29.979,-,1.33375,98.945,1.5578,0.9007,7.75455,6.1218
2013/8/26,29.954,-,1.33825,98.53,1.5571,0.90375,7.75535,6.1206
2013/8/27,29.982,-,1.33735,98.225,1.5577,0.8963,7.75665,6.1223
2013/8/28,29.984,-,1.3377,97.31,1.5521,0.8934,7.7561,6.1215
2013/8/29,29.945,-,1.3314,97.745,1.5525,0.89765,7.75485,6.12065
2013/8/30,29.925,-,1.3244,98.28,1.5513,0.89405,7.7551,6.12035
2013/9/2,29.8,-,1.3206,98.62,1.55495,0.89665,7.75425,6.1165
2013/9/3,29.774,-,1.31815,99.565,1.55495,0.90415,7.75475,6.1205
2013/9/4,29.811,-,1.3166,99.755,1.5565,0.90925,7.75635,6.1194
2013/9/5,29.76,-,1.31705,99.915,1.5601,0.91535,7.75555,6.1203
2013/9/6,29.796,-,1.31305,99.765,1.5606,0.91295,7.75625,6.1204
2013/9/9,29.752,-,1.3173,99.645,1.56435,0.9195,7.7556,6.11665
2013/9/10,29.677,-,1.3268,99.57,1.5704,0.92735,7.75415,6.11945
2013/9/11,29.78,-,1.3255,100.51,1.5721,0.9286,7.75505,6.11975
2013/9/12,29.681,-,1.33125,99.49,1.5825,0.92535,7.7542,6.1184
2013/9/13,29.716,-,1.32675,99.915,1.57795,0.92355,7.75425,6.1183
2013/9/14,29.727,-,1.3294,99.365,1.58775,0.92455,7.75455,6.1188
2013/9/16,29.66,-,1.3364,98.91,1.5954,0.9328,7.75415,6.1176
2013/9/17,29.666,-,1.33395,99.205,1.5916,0.93105,7.7544,6.1209
2013/9/18,29.663,-,1.3361,99.175,1.59125,0.93525,7.7544,6.12145
2013/9/23,29.575,-,1.3529,99.135,1.602,0.94235,7.7538,6.1188
2013/9/24,29.573,-,1.3495,98.79,1.6026,0.94095,7.75325,6.11945
2013/9/25,29.591,-,1.3467,98.745,1.59835,0.93755,7.75335,6.1212
2013/9/26,29.569,-,1.3524,98.915,1.608,0.93735,7.7543,6.1185
2013/9/27,29.576,-,1.34925,98.585,1.6102,0.93585,7.75465,6.1206
2013/9/30,29.57,-,1.3497,97.93,1.616,0.9306,7.75415,6.1186
2013/10/1,29.545,-,1.3544,98.115,1.6237,0.93965,7.75525,6.1215
2013/10/2,29.498,-,1.35255,97.66,1.6181,0.93695,7.7543,6.1215
2013/10/3,29.413,-,1.3605,97.725,1.6234,0.9383,7.7545,6.1215
2013/10/4,29.36,-,1.3624,97.195,1.6171,0.94345,7.75425,6.1215
2013/10/7,29.38,-,1.3567,97.15,1.6027,0.94225,7.7545,6.1215
2013/10/8,29.402,-,1.35635,97.12,1.6067,0.9429,7.754,6.1185
2013/10/9,29.442,-,1.35615,97.415,1.6065,0.94335,7.7541,6.1192
2013/10/11,29.402,-,1.35355,98.395,1.5989,0.9469,7.7544,6.11795
2013/10/14,29.395,-,1.3565,98.26,1.59845,0.94695,7.75445,6.11595
2013/10/15,29.364,-,1.35685,98.46,1.5991,0.953,7.75465,6.10415
2013/10/16,29.418,-,1.3516,98.475,1.5976,0.95215,7.7544,6.0984
2013/10/17,29.393,-,1.3548,98.465,1.59755,0.95425,7.75435,6.09725
2013/10/18,29.389,-,1.3666,98.025,1.6149,0.96195,7.754,6.0929
2013/10/21,29.408,-,1.3677,98.03,1.61715,0.96725,7.75295,6.09515
2013/10/22,29.407,-,1.36705,98.32,1.6126,0.96525,7.7526,6.094
2013/10/23,29.399,-,1.37695,97.355,1.6215,0.96365,7.75285,6.0872
2013/10/24,29.39,-,1.379,97.435,1.6192,0.96505,7.753,6.0817
2013/10/25,29.405,-,1.38195,97.035,1.6229,0.9612,7.75335,6.08235
2013/10/28,29.408,-,1.3798,97.605,1.61775,0.96005,7.75355,6.084
2013/10/29,29.415,-,1.37775,97.555,1.6109,0.95125,7.7535,6.08805
2013/10/30,29.425,-,1.37375,98.18,1.6044,0.9489,7.75275,6.09175
2013/10/31,29.4,-,1.3704,98.375,1.6014,0.9492,7.7531,6.09395
2013/11/1,29.412,-,1.3553,97.95,1.60305,0.9474,7.753,6.0943
2013/11/4,29.421,-,1.3487,98.735,1.5929,0.9483,7.7525,6.0988
2013/11/5,29.396,-,1.3502,98.45,1.5971,0.9473,7.75155,6.0965
2013/11/6,29.412,-,1.3506,98.675,1.6087,0.95195,7.75205,6.09525
2013/11/7,29.414,-,1.3524,98.635,1.6084,0.9479,7.75165,6.0939
2013/11/8,29.418,-,1.34115,98.165,1.6094,0.9464,7.75155,6.091
2013/11/11,29.482,-,1.3362,98.985,1.6016,0.9387,7.7524,6.0905
2013/11/12,29.565,-,1.33935,99.57,1.5979,0.93315,7.75325,6.0922
2013/11/13,29.593,-,1.34445,99.49,1.589,0.9305,7.7533,6.09095
2013/11/14,29.563,-,1.3468,99.675,1.6036,0.9352,7.75335,6.09205
2013/11/15,29.573,-,1.3454,100.12,1.60695,0.934,7.75395,6.09125
2013/11/18,29.555,-,1.349,100.05,1.61295,0.9403,7.75295,6.0917
2013/11/19,29.476,-,1.3509,99.81,1.61035,0.9386,7.75265,6.0913
2013/11/20,29.5,-,1.355,99.98,1.6113,0.9399,7.7516,6.0923
2013/11/21,29.575,-,1.34225,100.435,1.60835,0.9302,7.75185,6.09265
2013/11/22,29.578,-,1.3475,101.06,1.6199,0.9188,7.75245,6.0925
2013/11/25,29.594,-,1.35415,101.86,1.6219,0.9147,7.7528,6.0925
2013/11/26,29.592,-,1.3528,101.535,1.61485,0.91815,7.75245,6.0923
2013/11/27,29.605,-,1.35965,101.53,1.62225,0.9123,7.75215,6.0924
2013/11/28,29.6,-,1.35855,102.13,1.6315,0.9123,7.7524,6.09095
2013/11/29,29.608,-,1.36165,102.24,1.6358,0.9094,7.7527,6.09245
2013/12/2,29.572,-,1.36055,102.39,1.6417,0.91525,7.75255,6.09125
2013/12/3,29.599,-,1.35425,103.295,1.63675,0.9073,7.7522,6.09255
2013/12/4,29.586,-,1.35895,102.515,1.6392,0.90685,7.7526,6.09145
2013/12/5,29.6,-,1.36055,102.09,1.6383,0.90365,7.75365,6.0928
2013/12/6,29.579,-,1.36585,102.085,1.6324,0.905,7.75415,6.0887
2013/12/9,29.56,-,1.37055,103.055,1.6345,0.9102,7.754,6.07995
2013/12/10,29.56,-,1.37575,103.285,1.64615,0.91055,7.75325,6.07265
2013/12/11,29.569,-,1.37605,102.785,1.64395,0.91335,7.7535,6.0704
2013/12/12,29.602,-,1.37925,102.59,1.63605,0.9026,7.75415,6.0764
2013/12/13,29.604,-,1.37435,103.9,1.6334,0.8922,7.7537,6.0726
2013/12/16,29.624,-,1.37525,102.84,1.63005,0.8956,7.7532,6.0656
2013/12/17,29.636,-,1.37695,102.99,1.63185,0.8942,7.75295,6.0705
2013/12/18,29.686,-,1.37745,102.97,1.62845,0.8899,7.75235,6.0712
2013/12/19,29.794,-,1.36645,104.045,1.63745,0.8842,7.7532,6.0718
2013/12/20,29.906,-,1.36295,104.465,1.6357,0.88655,7.7548,6.072
2013/12/23,29.962,-,1.36825,104.03,1.63505,0.8944,7.75415,6.0715
2013/12/24,30,-,1.36795,104.31,1.63445,0.8912,7.754,6.0716
2013/12/25,29.996,-,1.36725,104.38,1.6348,0.8923,7.7546,6.073
2013/12/26,30.001,-,1.36785,104.715,1.6381,0.88845,7.7545,6.0711
2013/12/27,29.98,-,1.37385,104.76,1.64415,0.89085,7.75435,6.0702
2013/12/30,29.926,-,1.37295,105.31,1.64705,0.88515,7.7542,6.0652
2013/12/31,30,-,1.37955,105.015,1.64825,0.8935,7.75415,6.0511
2014/1/2,29.859,-,1.37505,105.31,1.65905,0.89145,7.75445,6.0527
2014/1/3,29.944,-,1.36585,104.175,1.64425,0.8975,7.7541,6.053
2014/1/6,29.998,-,1.35855,104.25,1.63605,0.89535,7.7544,6.07615
2014/1/7,30.074,-,1.36245,104.475,1.63945,0.892,7.7543,6.0517
2014/1/8,30.085,-,1.36325,104.97,1.64135,0.89265,7.75435,6.0522
2014/1/9,30.103,-,1.35835,104.885,1.64495,0.88785,7.75445,6.0542
2014/1/10,30.02,-,1.36115,104.93,1.64795,0.89,7.7545,6.0542
2014/1/13,29.975,-,1.36795,103.45,1.6501,0.90295,7.75435,6.0455
2014/1/14,30.028,-,1.36675,103.31,1.63885,0.9036,7.75415,6.0423
2014/1/15,30.095,-,1.36325,104.395,1.64195,0.89165,7.7545,6.0466
2014/1/16,30.092,-,1.36185,104.7,1.63525,0.8814,7.75475,6.0499
2014/1/17,30.077,-,1.36125,104.27,1.6331,0.88065,7.7549,6.0539
2014/1/20,30.102,-,1.35295,104.08,1.64165,0.87795,7.7558,6.0529
2014/1/21,30.119,-,1.35465,104.6,1.6427,0.88225,7.75645,6.0502
2014/1/22,30.156,-,1.35615,104.525,1.6478,0.8865,7.75685,6.0502
2014/1/23,30.197,-,1.35485,104.38,1.65635,0.87985,7.7582,6.0528
2014/1/24,30.215,-,1.36905,103.26,1.6634,0.8698,7.76155,6.0472
2014/1/27,30.378,-,1.36845,102.52,1.65105,0.8716,7.76255,6.0475
2014/2/5,30.318,-,1.35145,101.46,1.63375,0.8892,7.76275,6.0623
2014/2/6,30.269,-,1.35225,101.575,1.63015,0.89575,7.75985,6.0611
2014/2/7,30.28,-,1.35905,102.07,1.6329,0.89425,7.75955,6.0637
2014/2/10,30.294,-,1.36225,102.42,1.64075,0.89345,7.75695,6.0606
2014/2/11,30.334,-,1.36675,102.39,1.64235,0.89995,7.75715,6.0601
2014/2/12,30.305,-,1.36335,102.54,1.64505,0.90585,7.75565,6.0611
2014/2/13,30.325,-,1.36095,102.09,1.66125,0.8936,7.75725,6.064
2014/2/14,30.302,-,1.36825,101.675,1.6648,0.89905,7.75635,6.0629
2014/2/17,30.233,-,1.37105,101.565,1.67905,0.9051,7.75555,6.0649
2014/2/18,30.294,-,1.371,102.69,1.6726,0.9037,7.75555,6.0654
2014/2/19,30.293,-,1.37665,102.17,1.66915,0.90175,7.7554,6.0745
2014/2/20,30.301,-,1.3752,101.98,1.66785,0.895,7.75585,6.0844
2014/2/21,30.319,-,1.3717,102.575,1.66445,0.89965,7.75535,6.0879
2014/2/24,30.342,-,1.3738,102.265,1.66465,0.89695,7.75595,6.0939
2014/2/25,30.338,-,1.3737,102.55,1.66695,0.9029,7.75945,6.1124
2014/2/26,30.316,-,1.374,102.31,1.66745,0.9006,7.75895,6.1276
2014/2/27,30.291,-,1.3688,102.375,1.66705,0.89435,7.7597,6.1248
2014/3/3,30.298,-,1.3782,101.46,1.67465,0.8927,7.7603,6.1546
2014/3/4,30.295,-,1.3734,101.66,1.66575,0.89275,7.7603,6.1494
2014/3/5,30.287,-,1.3733,102.175,1.6669,0.89575,7.76055,6.1374
2014/3/6,30.282,-,1.37255,102.71,1.67105,0.9011,7.76055,6.1145
2014/3/7,30.256,-,1.38575,102.98,1.67385,0.90855,7.76045,6.115
2014/3/10,30.286,-,1.3883,103.08,1.67335,0.9037,7.76075,6.1346
2014/3/11,30.284,-,1.38635,103.275,1.66325,0.9026,7.76065,6.13335
2014/3/12,30.32,-,1.3856,102.96,1.66225,0.89525,7.76225,6.1436
2014/3/13,30.33,-,1.3938,102.76,1.66635,0.90615,7.76425,6.1372
2014/3/14,30.327,-,1.38605,101.685,1.6618,0.9008,7.76545,6.1484
2014/3/17,30.324,-,1.3903,101.46,1.66395,0.9059,7.76585,6.1432
2014/3/18,30.322,-,1.39295,101.81,1.66365,0.90775,7.7657,6.189
2014/3/19,30.41,-,1.3918,101.56,1.65915,0.91175,7.76575,6.2004
2014/3/20,30.539,-,1.3834,102.29,1.6537,0.90175,7.76415,6.2159
2014/3/21,30.622,-,1.3784,102.365,1.65105,0.9066,7.76415,6.2214
2014/3/24,30.583,-,1.3803,102.435,1.64885,0.9087,7.75955,6.2222
2014/3/25,30.53,-,1.3828,102.325,1.64885,0.9129,7.75735,6.1828
2014/3/26,30.55,-,1.3809,102.325,1.65265,0.91975,7.75795,6.2113
2014/3/27,30.542,-,1.379,102.185,1.6579,0.924,7.75875,6.215
2014/3/28,30.512,-,1.37485,102.155,1.66185,0.9267,7.75765,6.2144
2014/3/31,30.475,-,1.3752,102.845,1.6634,0.92265,7.75765,6.2268
2014/4/1,30.414,-,1.3777,103.275,1.66625,0.9263,7.75735,6.1994
2014/4/2,30.285,-,1.38075,103.755,1.66285,0.9235,7.75735,6.2054
2014/4/3,30.3,-,1.3759,103.955,1.6639,0.92135,7.75725,6.2075
2014/4/7,30.244,-,1.3702,103.035,1.65685,0.92775,7.7569,6.2133
2014/4/8,30.252,-,1.3743,102.945,1.6618,0.9294,7.7553,6.2074
2014/4/9,30.085,-,1.3792,102.025,1.67515,0.937,7.7541,6.1952
2014/4/10,30.047,-,1.3846,101.715,1.67935,0.9407,7.75455,6.2067
